Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,7573.0,11.0,1009.0,7573.0,0.0,2528.8097861782003,2528.8097861782003,0.0,487.9282531738281,,,,,,,,,,,,,,,,1038.783875592976,432.93018853264385,1482.1590147196112,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,8579.0,12.0,1006.0,8579.0,0.0,2523.480753489105,2523.480753489105,0.0,555.7428789138794,,,,,,,,,,,,,,,,1031.2848506114224,423.00582761504535,1487.4956894634759,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,9716.0,13.0,1137.0,9716.0,0.0,2914.310872199254,2914.310872199254,0.0,632.4354231357574,,,,,,,,,,,,,,,,1156.6241281480397,472.25619857306435,1619.9552177318667,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,10698.0,14.0,982.0,10698.0,0.0,2161.3786218074006,2161.3786218074006,0.0,698.7314803600311,,,,,,,,,,,,,,,,815.1075565937836,419.47609397054424,1362.305306538848,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,11744.0,15.0,1046.0,11744.0,0.0,2505.3153149834784,2505.3153149834784,0.0,769.325368642807,,,,,,,,,,,,,,,,1029.0837195356569,443.5465087547065,1454.9525984060092,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,12745.0,16.0,1001.0,12745.0,0.0,2458.1919788320192,2458.1919788320192,0.0,836.9401500225067,,,,,,,,,,,,,,,,981.5662021137658,449.57850248462205,1477.1213318479884,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,13744.0,17.0,999.0,13744.0,0.0,2479.3614253177066,2479.3614253177066,0.0,904.5894808769226,,,,,,,,,,,,,,,,991.7783201510554,448.7297046574782,1490.0649484352366,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,14732.0,18.0,988.0,14732.0,0.0,2497.1750226105114,2497.1750226105114,0.0,971.1330347061157,,,,,,,,,,,,,,,,1025.1778420485637,437.67887494418085,1500.7247294164963,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,14781.0,19.0,49.0,14781.0,0.0,37.10694760297583,37.10694760297583,0.0,974.6509048938751,,,,,,,,,,,,,,,,9.220278542063358,11.793696007133562,36.69184580021493,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,15597.0,20.0,816.0,15597.0,0.0,1943.2822086740864,1943.2822086740864,0.0,1029.964868068695,,,,,,,,,,,,,,,,794.4035011397212,397.3744681345321,1296.3452970411138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,1001.0,1.0,1001.0,16598.0,0.0,2435.4035365869854,2435.4035365869854,0.0,1928.6881139278412,,,,,,,,,,,,,,,,967.9861443866959,412.0788842449069,1467.9173233792808,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,2118.0,2.0,1117.0,17715.0,0.0,2792.77132318812,2792.77132318812,0.0,2004.0893137454987,,,,,,,,,,,,,,,,1071.8959298694883,461.75447782080244,1597.2124585688725,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,2519.0,3.0,401.0,18116.0,0.0,775.0095764041305,775.0095764041305,0.0,2031.1954398155212,,,,,,,,,,,,,,,,329.19635542998793,205.16823517197707,643.6454833600657,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,2669.0,4.0,150.0,18266.0,0.0,219.30142999491505,219.30142999491505,0.0,2041.851863861084,,,,,,,,,,,,,,,,83.59723144215735,69.84829915860762,206.96881409268408,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,3781.0,5.0,1112.0,19378.0,0.0,2636.3965278299124,2636.3965278299124,0.0,2117.1762087345123,,,,,,,,,,,,,,,,1010.6411132445932,426.0167492555969,1514.0776875895137,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,4787.0,6.0,1006.0,20384.0,0.0,2538.113088746384,2538.113088746384,0.0,2184.933058977127,,,,,,,,,,,,,,,,1014.3498633669755,438.00563922494086,1519.2291176268004,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,5807.0,7.0,1020.0,21404.0,0.0,2439.0127673030856,2439.0127673030856,0.0,2253.6841599941254,,,,,,,,,,,,,,,,991.1417860811008,397.7118324515586,1429.4776231234841,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,6802.0,8.0,995.0,22399.0,0.0,2343.5417192292975,2343.5417192292975,0.0,2320.916093111038,,,,,,,,,,,,,,,,961.3111771525848,397.21873265696155,1388.4255234859609,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,7782.0,9.0,980.0,23379.0,0.0,2221.131447703385,2221.131447703385,0.0,2387.2866337299347,,,,,,,,,,,,,,,,925.340521411462,378.44412382073074,1337.2954984680791,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,8653.0,10.0,871.0,24250.0,0.0,2023.1567790010456,2023.1567790010456,0.0,2446.0647780895233,,,,,,,,,,,,,,,,828.0893793404229,394.75258567368525,1303.1941237192586,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,8883.0,11.0,230.0,24480.0,0.0,401.09373470145295,401.09373470145295,0.0,2461.6383101940155,,,,,,,,,,,,,,,,176.93309492601009,112.83952530994092,360.7598827512223,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,9655.0,12.0,772.0,25252.0,0.0,1510.4259448784012,1510.4259448784012,0.0,2513.965374469757,,,,,,,,,,,,,,,,598.0926197761771,305.34843449408413,1049.7481906017938,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,10667.0,13.0,1012.0,26264.0,0.0,2440.2032241790444,2440.2032241790444,0.0,2582.3198602199554,,,,,,,,,,,,,,,,1000.0662382716752,422.2954428895062,1429.5657568049114,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,10983.0,14.0,316.0,26580.0,0.0,516.4820179673012,516.4820179673012,0.0,2603.745172023773,,,,,,,,,,,,,,,,212.62854367365122,149.9115579258626,449.7411393057325,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,11893.0,15.0,910.0,27490.0,0.0,2102.8593136922786,2102.8593136922786,0.0,2665.576647758484,,,,,,,,,,,,,,,,842.0951240289462,410.0768188991364,1337.8906414674063,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,12488.0,16.0,595.0,28085.0,0.0,1166.9602039830752,1166.9602039830752,0.0,2705.7291955947876,,,,,,,,,,,,,,,,515.730586561258,265.27494770836506,860.9614664455736,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,13489.0,17.0,1001.0,29086.0,0.0,2530.7977605545298,2530.7977605545298,0.0,2773.3047609329224,,,,,,,,,,,,,,,,1000.604597448568,455.67096843082436,1530.7232817903032,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,14043.0,18.0,554.0,29640.0,0.0,1103.266985079487,1103.266985079487,0.0,2810.632901906967,,,,,,,,,,,,,,,,473.7613130344234,268.09412880600934,841.6448625209388,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,14082.0,19.0,39.0,29679.0,0.0,34.02797497705121,34.02797497705121,0.0,2813.523127555847,,,,,,,,,,,,,,,,9.316812122127212,10.678962326797867,33.698317621910164,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,14638.0,20.0,556.0,30235.0,0.0,1107.635125557914,1107.635125557914,0.0,2851.4968831539154,,,,,,,,,,,,,,,,475.4922426547232,256.1661147198658,844.1055441860749,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
