Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
20,0.0,0.0,1807.0,20.0,62.0,1807.0,0.0,21.352097351464007,21.352097351464007,0.0,123.75002098083496,,,,,,,,,,,,,,,,5.384356269717678,6.7292487034194854,21.039306569310817,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,124.0,1.0,124.0,1931.0,0.0,66.77504317380823,66.77504317380823,0.0,232.525288105011,,,,,,,,,,,,,,,,24.32561576910718,21.552843112111344,63.82248930774667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,297.0,2.0,173.0,2104.0,0.0,116.18440760876189,116.18440760876189,0.0,244.52024006843567,,,,,,,,,,,,,,,,50.23994622675826,34.40480992778706,107.60049740894182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,436.0,3.0,139.0,2243.0,0.0,78.60954574299608,78.60954574299608,0.0,254.25594449043274,,,,,,,,,,,,,,,,28.62131036468054,24.943084468855126,74.70588949179732,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,542.0,4.0,106.0,2349.0,0.0,59.56307599041681,59.56307599041681,0.0,261.77935695648193,,,,,,,,,,,,,,,,22.78177699054496,19.006371095430854,57.20541304246152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,592.0,5.0,50.0,2399.0,0.0,19.883258861534976,19.883258861534976,0.0,265.6057343482971,,,,,,,,,,,,,,,,6.270741985535998,6.729471346812757,19.589311073331515,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,656.0,6.0,64.0,2463.0,0.0,29.76822472291206,29.76822472291206,0.0,270.34670972824097,,,,,,,,,,,,,,,,9.937664612397485,9.80791842289776,29.16137556328191,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,714.0,7.0,58.0,2521.0,0.0,22.5810045630287,22.5810045630287,0.0,274.65491938591003,,,,,,,,,,,,,,,,6.702182439494899,7.501804949123383,22.214492474012008,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,767.0,8.0,53.0,2574.0,0.0,23.413912864253838,23.413912864253838,0.0,278.66970109939575,,,,,,,,,,,,,,,,7.415041482085592,7.860495886848312,23.04395962532863,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,863.0,9.0,96.0,2670.0,0.0,55.25993691143611,55.25993691143611,0.0,285.5304048061371,,,,,,,,,,,,,,,,21.853579984526615,17.550232946048986,53.2152084413629,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,917.0,10.0,54.0,2724.0,0.0,23.94266022359121,23.94266022359121,0.0,289.7171905040741,,,,,,,,,,,,,,,,8.115597688524355,8.09374937196743,23.52794589430522,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,1044.0,11.0,127.0,2851.0,0.0,80.25195977372344,80.25195977372344,0.0,298.641649723053,,,,,,,,,,,,,,,,32.15086363582975,24.919101004079014,76.24504513711024,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,1113.0,12.0,69.0,2920.0,0.0,39.412769070222254,39.412769070222254,0.0,303.73369121551514,,,,,,,,,,,,,,,,14.548221358746009,12.793080008931337,38.44738918565442,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,1230.0,13.0,117.0,3037.0,0.0,70.98892197265732,70.98892197265732,0.0,311.9852318763733,,,,,,,,,,,,,,,,27.14367510586091,22.690359119788663,67.88099297824984,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,1338.0,14.0,108.0,3145.0,0.0,67.61088333615919,67.61088333615919,0.0,319.6683349609375,,,,,,,,,,,,,,,,29.46326040842951,21.145295747452618,64.49334455660538,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,1387.0,15.0,49.0,3194.0,0.0,17.627088843115196,17.627088843115196,0.0,323.3489980697632,,,,,,,,,,,,,,,,4.1362136144291854,5.640172400621507,17.441856232240408,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,1450.0,16.0,63.0,3257.0,0.0,25.59567359006648,25.59567359006648,0.0,327.9864776134491,,,,,,,,,,,,,,,,6.3405205797349,8.044632288245214,25.221442235778955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,1590.0,17.0,140.0,3397.0,0.0,80.98252408516979,80.98252408516979,0.0,337.92630791664124,,,,,,,,,,,,,,,,30.73065660987396,25.20121916751247,76.75698914893646,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,1656.0,18.0,66.0,3463.0,0.0,31.797109562525115,31.797109562525115,0.0,342.78197288513184,,,,,,,,,,,,,,,,11.058353909882962,10.778183244835336,31.098356561033885,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,1698.0,19.0,42.0,3505.0,0.0,16.577979080845147,16.577979080845147,0.0,345.9835915565491,,,,,,,,,,,,,,,,4.7723747967875205,5.371640020466796,16.393933272652728,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,1777.0,20.0,79.0,3584.0,0.0,29.46662996114792,29.46662996114792,0.0,351.72216749191284,,,,,,,,,,,,,,,,8.283980178357483,9.931264337620494,28.841036563621323,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,133.0,1.0,133.0,3717.0,0.0,79.16789819809632,79.16789819809632,0.0,455.01742148399353,,,,,,,,,,,,,,,,29.932448593486807,24.858609375280093,75.26214467984241,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,353.0,2.0,220.0,3937.0,0.0,123.53056870077727,123.53056870077727,0.0,470.18289375305176,,,,,,,,,,,,,,,,43.64148219752244,39.11978345289188,114.0434861034258,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,492.0,3.0,139.0,4076.0,0.0,90.71123562548792,90.71123562548792,0.0,479.9226243495941,,,,,,,,,,,,,,,,37.63053012444946,27.810704310315934,85.56615809628572,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,592.0,4.0,100.0,4176.0,0.0,56.23754744793367,56.23754744793367,0.0,487.2609510421753,,,,,,,,,,,,,,,,20.576608291897617,17.741201348440757,54.23412073948341,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,643.0,5.0,51.0,4227.0,0.0,16.611534605034123,16.611534605034123,0.0,491.10260796546936,,,,,,,,,,,,,,,,4.399750287224012,5.585201041782393,16.40355089127698,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,707.0,6.0,64.0,4291.0,0.0,31.754072978560668,31.754072978560668,0.0,495.8149137496948,,,,,,,,,,,,,,,,10.037753805869274,10.428788498974631,31.14279953451956,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,759.0,7.0,52.0,4343.0,0.0,21.977386044937976,21.977386044937976,0.0,499.698162317276,,,,,,,,,,,,,,,,7.308586723086392,7.223950769784271,21.618958493831308,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,818.0,8.0,59.0,4402.0,0.0,25.926520577466345,25.926520577466345,0.0,504.01380801200867,,,,,,,,,,,,,,,,8.61707604921101,8.661827443276636,25.44355664721013,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,933.0,9.0,115.0,4517.0,0.0,69.11519882154938,69.11519882154938,0.0,512.2030298709869,,,,,,,,,,,,,,,,27.399759429798326,21.768169140318765,66.03025674386647,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,1024.0,10.0,91.0,4608.0,0.0,41.998968963755765,41.998968963755765,0.0,518.8695900440216,,,,,,,,,,,,,,,,14.333461892737965,13.599793279912078,40.73535929080743,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,1131.0,11.0,107.0,4715.0,0.0,66.94811019142948,66.94811019142948,0.0,526.4930598735809,,,,,,,,,,,,,,,,26.999869814259966,21.200718031201745,64.12324736867232,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,1199.0,12.0,68.0,4783.0,0.0,31.06797276803306,31.06797276803306,0.0,531.5002903938293,,,,,,,,,,,,,,,,9.798132568990141,9.981944596714742,30.43213188522695,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,1371.0,13.0,172.0,4955.0,0.0,112.39677548903533,112.39677548903533,0.0,543.4567921161652,,,,,,,,,,,,,,,,47.462186352259685,32.785690177690974,104.33761705350022,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,1477.0,14.0,106.0,5061.0,0.0,61.96832356924673,61.96832356924673,0.0,550.9855539798737,,,,,,,,,,,,,,,,23.656821659830964,19.489461217467962,59.52022069399863,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,1526.0,15.0,49.0,5110.0,0.0,17.538942189437684,17.538942189437684,0.0,554.6931457519531,,,,,,,,,,,,,,,,4.76021571025926,5.828801151778093,17.32301463426925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,1634.0,16.0,108.0,5218.0,0.0,57.700621180066435,57.700621180066435,0.0,562.4586772918701,,,,,,,,,,,,,,,,19.86597500701209,18.85309231931408,55.610706585894995,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,1763.0,17.0,129.0,5347.0,0.0,87.68198221639308,87.68198221639308,0.0,571.608256816864,,,,,,,,,,,,,,,,38.05690020625244,26.95697625530326,82.85549758737393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,1854.0,18.0,91.0,5438.0,0.0,51.61330015791868,51.61330015791868,0.0,578.1906454563141,,,,,,,,,,,,,,,,20.348506249479485,16.144388579382404,49.81139748670277,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,1898.0,19.0,44.0,5482.0,0.0,18.108911945063614,18.108911945063614,0.0,581.5277872085571,,,,,,,,,,,,,,,,4.8277011765342,5.917559029600067,17.9144075007969,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,2282.0,20.0,384.0,5866.0,0.0,178.4664642668893,178.4664642668893,0.0,607.6986577510834,,,,,,,,,,,,,,,,91.71305285136566,42.72837038122682,143.3920440159809,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,228.0,1.0,228.0,6094.0,0.0,129.06787684173406,129.06787684173406,0.0,752.6631531715393,,,,,,,,,,,,,,,,46.91481660002339,40.46698659247175,118.48978844537413,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,425.0,2.0,197.0,6291.0,0.0,140.87084527253592,140.87084527253592,0.0,766.3401770591736,,,,,,,,,,,,,,,,62.08715255969259,41.25164715776454,128.7684446629395,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,559.0,3.0,134.0,6425.0,0.0,59.644403131501285,59.644403131501285,0.0,775.7051527500153,,,,,,,,,,,,,,,,16.38481953796616,18.83589920315817,57.50634365707088,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,644.0,4.0,85.0,6510.0,0.0,38.10196984628008,38.10196984628008,0.0,781.8492045402527,,,,,,,,,,,,,,,,11.02384353614054,12.445269967475381,37.2021452909991,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,736.0,5.0,92.0,6602.0,0.0,38.15266757791524,38.15266757791524,0.0,788.6507971286774,,,,,,,,,,,,,,,,11.322765169538034,12.575931002676,37.14812130362137,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,792.0,6.0,56.0,6658.0,0.0,24.55896215158994,24.55896215158994,0.0,792.8512833118439,,,,,,,,,,,,,,,,8.445139686121873,8.450341669909104,24.11014447364075,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,856.0,7.0,64.0,6722.0,0.0,29.029308348235816,29.029308348235816,0.0,797.6301448345184,,,,,,,,,,,,,,,,8.650521705943621,9.524231163789672,28.50417913819361,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,1040.0,8.0,184.0,6906.0,0.0,69.2271989045764,69.2271989045764,0.0,810.3901572227478,,,,,,,,,,,,,,,,31.108007183037394,18.356582162758528,63.56689247537291,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,1121.0,9.0,81.0,6987.0,0.0,51.213523232138456,51.213523232138456,0.0,816.262823343277,,,,,,,,,,,,,,,,20.67922179897063,16.30542364365786,49.588094360782634,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,1188.0,10.0,67.0,7054.0,0.0,29.78097659989615,29.78097659989615,0.0,821.2377665042877,,,,,,,,,,,,,,,,9.50642098359878,9.971040868756381,29.17321961360864,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,1323.0,11.0,135.0,7189.0,0.0,76.54987335998455,76.54987335998455,0.0,830.7609658241272,,,,,,,,,,,,,,,,28.097564607030584,24.173806745438196,72.82953166970508,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,1525.0,12.0,202.0,7391.0,0.0,128.42563533121762,128.42563533121762,0.0,844.862744808197,,,,,,,,,,,,,,,,53.354064100473884,37.929695450079855,117.76588026318524,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,1713.0,13.0,188.0,7579.0,0.0,129.9854184053269,129.9854184053269,0.0,857.8866710662842,,,,,,,,,,,,,,,,55.56825097139766,38.35027935130432,119.65824546817223,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,1814.0,14.0,101.0,7680.0,0.0,55.993801966381405,55.993801966381405,0.0,865.0540015697479,,,,,,,,,,,,,,,,22.209282478981404,18.309246205076292,53.804468904909164,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,1890.0,15.0,76.0,7756.0,0.0,39.09004042961905,39.09004042961905,0.0,870.8757798671722,,,,,,,,,,,,,,,,14.033074864743057,12.725241734135604,38.06158832822681,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,2123.0,16.0,233.0,7989.0,0.0,158.71860256457597,158.71860256457597,0.0,887.1369318962097,,,,,,,,,,,,,,,,68.5401810077558,45.35883794561795,142.89163202179063,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,2298.0,17.0,175.0,8164.0,0.0,107.51606956105957,107.51606956105957,0.0,899.3375012874603,,,,,,,,,,,,,,,,40.9015247544749,33.323054014697796,100.458761490517,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,2442.0,18.0,144.0,8308.0,0.0,72.87346762908636,72.87346762908636,0.0,909.4100279808044,,,,,,,,,,,,,,,,26.214102225685117,23.305508159208145,69.16780471330102,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,2509.0,19.0,67.0,8375.0,0.0,22.278265205504763,22.278265205504763,0.0,914.3079438209534,,,,,,,,,,,,,,,,5.555005639377471,7.310055836484289,21.928007835501962,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,2797.0,20.0,288.0,8663.0,0.0,210.30345353545195,210.30345353545195,0.0,934.1005036830902,,,,,,,,,,,,,,,,88.37282500845822,59.063974922166516,185.0371170500661,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,247.0,1.0,247.0,8910.0,0.0,169.9161556229792,169.9161556229792,0.0,1102.4234602451324,,,,,,,,,,,,,,,,72.05296334216557,49.21571908768546,152.2713450224867,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,483.0,2.0,236.0,9146.0,0.0,93.42878815652185,93.42878815652185,0.0,1118.7248842716217,,,,,,,,,,,,,,,,35.26636774336574,20.84627738249435,85.19111648557313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,702.0,3.0,219.0,9365.0,0.0,153.2002637248579,153.2002637248579,0.0,1134.1316721439362,,,,,,,,,,,,,,,,65.68012051201993,44.64678791946372,138.95527260533095,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,827.0,4.0,125.0,9490.0,0.0,80.39967345904886,80.39967345904886,0.0,1142.9326469898224,,,,,,,,,,,,,,,,33.40475014163835,24.858758113193954,76.30038007141552,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,890.0,5.0,63.0,9553.0,0.0,27.242008239700084,27.242008239700084,0.0,1147.5981056690216,,,,,,,,,,,,,,,,8.567935204952665,8.913538034454465,26.728957279067135,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,983.0,6.0,93.0,9646.0,0.0,37.55238618253269,37.55238618253269,0.0,1154.2683954238892,,,,,,,,,,,,,,,,11.850259848992936,12.20886533984795,36.48679881539175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,1042.0,7.0,59.0,9705.0,0.0,26.739248390659085,26.739248390659085,0.0,1159.0702421665192,,,,,,,,,,,,,,,,8.047749701321965,8.753886199906233,26.29072188016123,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,1332.0,8.0,290.0,9995.0,0.0,156.23339159029575,156.23339159029575,0.0,1178.9741258621216,,,,,,,,,,,,,,,,78.39889547098102,42.24521809701794,133.63134324695835,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,1458.0,9.0,126.0,10121.0,0.0,66.15548877558739,66.15548877558739,0.0,1187.913238286972,,,,,,,,,,,,,,,,23.088292101476245,21.248126556436574,63.30967364444582,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,1667.0,10.0,209.0,10330.0,0.0,141.58041899386373,141.58041899386373,0.0,1202.346987247467,,,,,,,,,,,,,,,,60.409237795051055,40.860449683770405,129.08397226696502,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
