Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,3283.0,11.0,424.0,3283.0,0.0,346.9188514695521,346.9188514695521,0.0,189.0010223388672,,,,,,,,,,,,,,,,116.86713870515393,61.2594135640084,198.86043233359715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,4028.0,12.0,745.0,4028.0,0.0,694.4419569775688,694.4419569775688,0.0,239.62421560287476,,,,,,,,,,,,,,,,192.1052993412317,86.58711819380738,268.8091001163776,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,4782.0,13.0,754.0,4782.0,0.0,731.6590752812498,731.6590752812498,0.0,290.5986740589142,,,,,,,,,,,,,,,,202.61721578757934,87.41125720393029,281.3483512876015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,5075.0,14.0,293.0,5075.0,0.0,223.27272714017414,223.27272714017414,0.0,310.52126288414,,,,,,,,,,,,,,,,84.51008998605948,46.504202828923795,149.43666804656743,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,5694.0,15.0,619.0,5694.0,0.0,569.9742123088575,569.9742123088575,0.0,352.6400640010834,,,,,,,,,,,,,,,,171.79142729989377,81.70120719945379,253.26750547206322,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,6576.0,16.0,882.0,6576.0,0.0,841.97616707893,841.97616707893,0.0,412.42038559913635,,,,,,,,,,,,,,,,212.77154867300416,89.72403196676804,296.65956406679226,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,7576.0,17.0,1000.0,7576.0,0.0,1026.89105832316,1026.89105832316,0.0,479.95208764076233,,,,,,,,,,,,,,,,248.15832338972635,74.43855253165715,304.1510616742915,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,8280.0,18.0,704.0,8280.0,0.0,617.9310328867829,617.9310328867829,0.0,527.4639348983765,,,,,,,,,,,,,,,,174.58168000139062,77.3570462624668,254.62023759390996,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,8320.0,19.0,40.0,8320.0,0.0,15.858023918575888,15.858023918575888,0.0,530.4260704517365,,,,,,,,,,,,,,,,4.878200072592301,5.1850148880391,15.31859569695568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,8680.0,20.0,360.0,8680.0,0.0,285.8538130688256,285.8538130688256,0.0,555.1920754909515,,,,,,,,,,,,,,,,99.98278371664053,55.15744820071968,178.40762954348432,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,572.0,1.0,572.0,9252.0,0.0,486.0361100858218,486.0361100858218,0.0,1059.2109050750732,,,,,,,,,,,,,,,,149.14366869032204,72.38681615534637,231.70742198753607,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,1714.0,2.0,1142.0,10394.0,0.0,1047.0203490651425,1047.0203490651425,0.0,1136.4012002944946,,,,,,,,,,,,,,,,228.28087182242626,83.98565261729959,317.8552954149111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,2846.0,3.0,1132.0,11526.0,0.0,1183.664685247247,1183.664685247247,0.0,1212.9056956768036,,,,,,,,,,,,,,,,263.69169997244256,72.39888206137846,321.95792350121695,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,3960.0,4.0,1114.0,12640.0,0.0,1018.2850396887773,1018.2850396887773,0.0,1288.1273438930511,,,,,,,,,,,,,,,,229.83976736057602,57.99601001783152,294.81649631664317,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,4952.0,5.0,992.0,13632.0,0.0,1012.7488904029947,1012.7488904029947,0.0,1355.1555862426758,,,,,,,,,,,,,,,,249.22545294118837,74.7460847631339,320.44261661316017,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,5956.0,6.0,1004.0,14636.0,0.0,1078.4262417753619,1078.4262417753619,0.0,1422.7537667751312,,,,,,,,,,,,,,,,261.144985953274,82.01197093043001,323.5413752617981,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,6965.0,7.0,1009.0,15645.0,0.0,998.8054192652767,998.8054192652767,0.0,1491.1389229297638,,,,,,,,,,,,,,,,245.27410898788833,75.65980314107112,310.7538856943532,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,7127.0,8.0,162.0,15807.0,0.0,94.13055126883877,94.13055126883877,0.0,1502.0104837417603,,,,,,,,,,,,,,,,32.562177169640606,26.23264918184392,78.54095603249093,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,8239.0,9.0,1112.0,16919.0,0.0,1177.509577833061,1177.509577833061,0.0,1577.2864577770233,,,,,,,,,,,,,,,,267.3994206338735,80.97867526887381,342.78481490245053,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,8304.0,10.0,65.0,16984.0,0.0,28.551633589522698,28.551633589522698,0.0,1581.8560984134674,,,,,,,,,,,,,,,,9.093456150372985,9.000359455181833,26.85898659999997,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
