Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,2181.0,11.0,263.0,2181.0,0.0,453.25575703576766,453.25575703576766,0.0,132.10541343688965,,,,,,,,,,,,,,,,194.90625280223014,128.15467522117748,402.39781035914103,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,2424.0,12.0,243.0,2424.0,0.0,363.72176594689074,363.72176594689074,0.0,148.80176901817322,,,,,,,,,,,,,,,,149.30373165648905,109.1588760070861,327.7687278822466,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,2608.0,13.0,184.0,2608.0,0.0,292.9429773286148,292.9429773286148,0.0,161.49768137931824,,,,,,,,,,,,,,,,117.52677421123063,87.97046071355788,271.58964051426307,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,2748.0,14.0,140.0,2748.0,0.0,195.0792155968917,195.0792155968917,0.0,171.31868410110474,,,,,,,,,,,,,,,,74.07346987386555,60.94364985462746,184.89382363818868,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,2825.0,15.0,77.0,2825.0,0.0,70.70783411037057,70.70783411037057,0.0,177.3122899532318,,,,,,,,,,,,,,,,23.71308069640078,22.56598837110501,68.95087777452221,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,3073.0,16.0,248.0,3073.0,0.0,324.8697486009745,324.8697486009745,0.0,194.50675988197327,,,,,,,,,,,,,,,,143.00905427684873,91.90624891282171,289.6931963366532,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,3222.0,17.0,149.0,3222.0,0.0,221.1408426866993,221.1408426866993,0.0,204.90479969978333,,,,,,,,,,,,,,,,87.2323933232225,68.40820334305829,208.3515676491883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,3307.0,18.0,85.0,3307.0,0.0,108.61163389353001,108.61163389353001,0.0,211.02213382720947,,,,,,,,,,,,,,,,40.04641210815051,35.71863131086191,105.31300186620354,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,3354.0,19.0,47.0,3354.0,0.0,30.8782902392624,30.8782902392624,0.0,214.65333151817322,,,,,,,,,,,,,,,,7.017411043568455,9.403727793847569,30.57905097118588,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,3735.0,20.0,381.0,3735.0,0.0,676.5081075286013,676.5081075286013,0.0,240.63397574424744,,,,,,,,,,,,,,,,296.03543189691305,180.86207524939346,564.2828908667439,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,301.0,1.0,301.0,4036.0,0.0,549.3970787268474,549.3970787268474,0.0,479.5798304080963,,,,,,,,,,,,,,,,231.51346454502416,153.55374824750325,480.19171761641076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,564.0,2.0,263.0,4299.0,0.0,439.9633059909309,439.9633059909309,0.0,497.7242681980133,,,,,,,,,,,,,,,,181.87598680188103,122.53677081544625,392.52244390594245,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,826.0,3.0,262.0,4561.0,0.0,410.5170268406592,410.5170268406592,0.0,515.7628383636475,,,,,,,,,,,,,,,,169.45534047867773,112.97752569587821,366.48621384909507,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,944.0,4.0,118.0,4679.0,0.0,166.64852567656806,166.64852567656806,0.0,524.1173338890076,,,,,,,,,,,,,,,,65.31991839561829,51.29966299651467,159.09987518106612,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,1015.0,5.0,71.0,4750.0,0.0,74.08377972116483,74.08377972116483,0.0,529.2709128856659,,,,,,,,,,,,,,,,24.587978847010017,22.671737117016416,72.4104436666939,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,1112.0,6.0,97.0,4847.0,0.0,115.5121028536301,115.5121028536301,0.0,536.1884081363678,,,,,,,,,,,,,,,,40.78660914247136,37.15918867205406,111.66746923604643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,1163.0,7.0,51.0,4898.0,0.0,39.70632513660291,39.70632513660291,0.0,539.9772517681122,,,,,,,,,,,,,,,,9.825745644504787,12.41605588322064,39.24445656529848,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,1582.0,8.0,419.0,5317.0,0.0,719.2712106585694,719.2712106585694,0.0,568.5043666362762,,,,,,,,,,,,,,,,321.3154592157841,187.412925365504,585.2252585056626,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,2516.0,9.0,934.0,6251.0,0.0,1883.95206441748,1883.95206441748,0.0,631.5892221927643,,,,,,,,,,,,,,,,780.5331780778145,330.6261652118071,1156.0901662590584,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,2625.0,10.0,109.0,6360.0,0.0,84.13291364002983,84.13291364002983,0.0,639.2865664958954,,,,,,,,,,,,,,,,21.108219335465854,25.58204487925846,81.91403176422835,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,2872.0,11.0,247.0,6607.0,0.0,372.9508785520081,372.9508785520081,0.0,656.2791271209717,,,,,,,,,,,,,,,,154.24488968432408,103.50360587355844,335.1875783783586,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,3082.0,12.0,210.0,6817.0,0.0,317.1411874854188,317.1411874854188,0.0,670.7492105960846,,,,,,,,,,,,,,,,132.89202601275323,96.1522375715806,289.5233854081488,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,3208.0,13.0,126.0,6943.0,0.0,188.77780692938924,188.77780692938924,0.0,679.7744116783142,,,,,,,,,,,,,,,,73.31490719874378,59.50990702405362,179.71984847081853,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,3502.0,14.0,294.0,7237.0,0.0,504.5775783384083,504.5775783384083,0.0,699.9553303718567,,,,,,,,,,,,,,,,224.4105333332485,140.8867617335767,439.03992145989304,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,3560.0,15.0,58.0,7295.0,0.0,37.630780278973674,37.630780278973674,0.0,704.2657351493835,,,,,,,,,,,,,,,,9.194864341716494,11.415048428234327,37.13461275991402,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,3775.0,16.0,215.0,7510.0,0.0,206.38984031027235,206.38984031027235,0.0,719.1094808578491,,,,,,,,,,,,,,,,82.33183578950263,54.34590254753993,188.87737298851783,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,3914.0,17.0,139.0,7649.0,0.0,220.59578256677344,220.59578256677344,0.0,728.8986194133759,,,,,,,,,,,,,,,,88.83255607957425,67.73386749572919,208.4565137854982,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,4007.0,18.0,93.0,7742.0,0.0,117.62494604641512,117.62494604641512,0.0,735.4914088249207,,,,,,,,,,,,,,,,42.65331597550781,38.06824570545409,113.77195962031323,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,4050.0,19.0,43.0,7785.0,0.0,31.474368813726784,31.474368813726784,0.0,738.7623007297516,,,,,,,,,,,,,,,,7.651044623546939,9.740752596803278,31.17655044535963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,4391.0,20.0,341.0,8126.0,0.0,600.4979280104882,600.4979280104882,0.0,762.2309453487396,,,,,,,,,,,,,,,,263.8883113383308,167.48722137962505,511.0230368809982,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,374.0,1.0,374.0,8500.0,0.0,662.3077900679863,662.3077900679863,0.0,1041.1589407920837,,,,,,,,,,,,,,,,274.0448909363101,174.32461627254276,560.3753762340413,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,658.0,2.0,284.0,8784.0,0.0,498.4745798556847,498.4745798556847,0.0,1060.524859905243,,,,,,,,,,,,,,,,210.02768442388995,133.91729178797584,439.26598346276296,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,885.0,3.0,227.0,9011.0,0.0,336.76360718689136,336.76360718689136,0.0,1076.1176445484161,,,,,,,,,,,,,,,,133.61138896337266,96.09911489409967,306.7405624546607,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,1001.0,4.0,116.0,9127.0,0.0,159.9189217544659,159.9189217544659,0.0,1084.4259433746338,,,,,,,,,,,,,,,,63.125283462575105,49.0153212976144,152.749138010818,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,1061.0,5.0,60.0,9187.0,0.0,47.037893990911755,47.037893990911755,0.0,1089.0520136356354,,,,,,,,,,,,,,,,12.553210416655428,14.54452016627002,46.331032398310754,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,1153.0,6.0,92.0,9279.0,0.0,91.40939413019622,91.40939413019622,0.0,1095.650499343872,,,,,,,,,,,,,,,,28.602444762224284,29.867499079700796,88.86683604811974,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,1211.0,7.0,58.0,9337.0,0.0,53.80291024592408,53.80291024592408,0.0,1099.9574120044708,,,,,,,,,,,,,,,,15.807734902924148,17.34328884708145,52.93900062217666,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,1356.0,8.0,145.0,9482.0,0.0,178.1490356723257,178.1490356723257,0.0,1110.0724320411682,,,,,,,,,,,,,,,,73.99245603603308,54.73292998420846,167.58771726436538,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,1476.0,9.0,120.0,9602.0,0.0,131.37145232562835,131.37145232562835,0.0,1118.587537765503,,,,,,,,,,,,,,,,41.135371484039766,41.35070002701571,126.56176951706081,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,1767.0,10.0,291.0,9893.0,0.0,488.7526348067686,488.7526348067686,0.0,1138.533340215683,,,,,,,,,,,,,,,,202.5998412156658,136.48494616796398,430.22630732033053,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,2228.0,11.0,461.0,10354.0,0.0,801.599839304107,801.599839304107,0.0,1169.8747239112854,,,,,,,,,,,,,,,,338.1345424303362,197.82798992295358,646.3661814251477,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,2409.0,12.0,181.0,10535.0,0.0,255.1552630903305,255.1552630903305,0.0,1182.4230992794037,,,,,,,,,,,,,,,,107.79541675118374,73.99052912768114,235.88017283119737,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,3093.0,13.0,684.0,11219.0,0.0,1364.9420248151132,1364.9420248151132,0.0,1228.7685816287994,,,,,,,,,,,,,,,,584.1349463901796,289.33146502036027,966.3600815657936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,3707.0,14.0,614.0,11833.0,0.0,1006.3982481843827,1006.3982481843827,0.0,1270.2796559333801,,,,,,,,,,,,,,,,416.52594389023494,207.7961818684452,751.4027213571347,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,3786.0,15.0,79.0,11912.0,0.0,40.11933694618379,40.11933694618379,0.0,1276.0353827476501,,,,,,,,,,,,,,,,7.693007339309089,11.42811944840823,39.55114050688525,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,3974.0,16.0,188.0,12100.0,0.0,303.3184710593825,303.3184710593825,0.0,1289.0659141540527,,,,,,,,,,,,,,,,126.12253194016456,89.82754765167195,279.8873223770083,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,4127.0,17.0,153.0,12253.0,0.0,226.6203784036699,226.6203784036699,0.0,1299.742181301117,,,,,,,,,,,,,,,,88.44007975563215,67.99792385146722,213.30234854960784,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,4220.0,18.0,93.0,12346.0,0.0,123.76463125627589,123.76463125627589,0.0,1306.3745350837708,,,,,,,,,,,,,,,,45.112781108285596,39.73191795278403,119.68883144464995,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,4270.0,19.0,50.0,12396.0,0.0,30.574485239666856,30.574485239666856,0.0,1310.1900570392609,,,,,,,,,,,,,,,,6.454765009773201,9.19534646358158,30.282029018196397,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,4593.0,20.0,323.0,12719.0,0.0,572.9633374403709,572.9633374403709,0.0,1332.3046572208405,,,,,,,,,,,,,,,,257.2646346821806,158.47070526719995,490.357217655682,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,328.0,1.0,328.0,13047.0,0.0,579.8864319202524,579.8864319202524,0.0,1617.6614744663239,,,,,,,,,,,,,,,,240.10772322695857,155.63566478629608,501.6327314332433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,608.0,2.0,280.0,13327.0,0.0,501.02644260239344,501.02644260239344,0.0,1636.8329017162323,,,,,,,,,,,,,,,,210.34162045578537,137.91111286921927,442.5733622370108,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,767.0,3.0,159.0,13486.0,0.0,218.8871335854294,218.8871335854294,0.0,1647.9021196365356,,,,,,,,,,,,,,,,89.80539153341381,62.786709719221065,204.81288922083755,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,963.0,4.0,196.0,13682.0,0.0,288.21829100860043,288.21829100860043,0.0,1661.7059540748596,,,,,,,,,,,,,,,,122.5656431595262,80.42124385584563,264.4598848341674,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,1040.0,5.0,77.0,13759.0,0.0,76.89685051336346,76.89685051336346,0.0,1667.3041362762451,,,,,,,,,,,,,,,,22.250348633620334,24.019127944508227,75.25883250107579,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,1108.0,6.0,68.0,13827.0,0.0,57.7882746359235,57.7882746359235,0.0,1672.2766597270966,,,,,,,,,,,,,,,,15.953275556489814,17.93640883157321,56.76021211019238,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,1579.0,7.0,471.0,14298.0,0.0,915.4909797416854,915.4909797416854,0.0,1704.3679065704346,,,,,,,,,,,,,,,,384.8360409189317,235.5335642213594,734.9681726415103,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,1967.0,8.0,388.0,14686.0,0.0,609.7022213614478,609.7022213614478,0.0,1730.7686610221863,,,,,,,,,,,,,,,,281.1741952362692,154.59153436151416,501.1077413511267,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,2296.0,9.0,329.0,15015.0,0.0,596.0330469946134,596.0330469946134,0.0,1753.1599924564362,,,,,,,,,,,,,,,,266.06872574641324,161.2548102598585,509.0054416657093,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,3155.0,10.0,859.0,15874.0,0.0,1862.4146007167833,1862.4146007167833,0.0,1811.6059517860413,,,,,,,,,,,,,,,,754.8377592356359,360.32682103470347,1215.2241897230933,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,4017.0,11.0,862.0,16736.0,0.0,1930.2492432655301,1930.2492432655301,0.0,1869.8358445167542,,,,,,,,,,,,,,,,794.2338581499289,375.4168137304993,1246.8665240643556,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,4248.0,12.0,231.0,16967.0,0.0,316.5691321345157,316.5691321345157,0.0,1885.6942839622498,,,,,,,,,,,,,,,,130.5654178973581,91.36364414608923,286.6952158160423,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,4403.0,13.0,155.0,17122.0,0.0,227.4983699781816,227.4983699781816,0.0,1896.7105119228363,,,,,,,,,,,,,,,,89.88824776721215,70.60706607451863,213.77947104530924,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,4474.0,14.0,71.0,17193.0,0.0,77.0196842566733,77.0196842566733,0.0,1901.8855311870575,,,,,,,,,,,,,,,,26.67653996748715,24.266202605991673,75.20085076975147,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,4725.0,15.0,251.0,17444.0,0.0,391.7462215863167,391.7462215863167,0.0,1919.1498942375183,,,,,,,,,,,,,,,,175.5876253542781,112.34522194778027,348.021749371765,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,4924.0,16.0,199.0,17643.0,0.0,234.95808657420508,234.95808657420508,0.0,1932.876502752304,,,,,,,,,,,,,,,,96.87244548149633,66.86107325744784,215.8963662896772,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,5079.0,17.0,155.0,17798.0,0.0,235.41232713307738,235.41232713307738,0.0,1943.6809849739075,,,,,,,,,,,,,,,,97.43644984502454,71.45806211755028,220.53020761471348,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,5170.0,18.0,91.0,17889.0,0.0,126.75065125762052,126.75065125762052,0.0,1950.172688961029,,,,,,,,,,,,,,,,48.75517708936762,40.56320571351606,122.43636650899705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,5210.0,19.0,40.0,17929.0,0.0,29.443350223815553,29.443350223815553,0.0,1953.2244317531586,,,,,,,,,,,,,,,,7.1651985496255834,9.122323503530565,29.18592821004057,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,5598.0,20.0,388.0,18317.0,0.0,733.5612879153514,733.5612879153514,0.0,1979.6494255065918,,,,,,,,,,,,,,,,323.8242193042595,194.96441516977455,608.5260168421407,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,342.0,1.0,342.0,18659.0,0.0,659.5102684952714,659.5102684952714,0.0,2324.1595096588135,,,,,,,,,,,,,,,,283.95629440449744,176.0071573434474,562.9601759849194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,571.0,2.0,229.0,18888.0,0.0,349.2368570950589,349.2368570950589,0.0,2339.93750333786,,,,,,,,,,,,,,,,139.74091836932814,95.07786693971083,317.5537405290117,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,805.0,3.0,234.0,19122.0,0.0,363.9150189811174,363.9150189811174,0.0,2356.017621278763,,,,,,,,,,,,,,,,150.9436744849786,100.92577072038546,328.9231222739065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,987.0,4.0,182.0,19304.0,0.0,269.4574652733451,269.4574652733451,0.0,2368.6759164333344,,,,,,,,,,,,,,,,114.73525588690775,76.4652434932349,248.82447317510295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,1037.0,5.0,50.0,19354.0,0.0,41.08637609685232,41.08637609685232,0.0,2372.609367132187,,,,,,,,,,,,,,,,10.969012801233337,13.007294258997824,40.5785039607514,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,1137.0,6.0,100.0,19454.0,0.0,126.63158050189075,126.63158050189075,0.0,2379.768658399582,,,,,,,,,,,,,,,,47.315963618977406,39.79772099568719,122.02200614613918,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,1207.0,7.0,70.0,19524.0,0.0,84.0412697235926,84.0412697235926,0.0,2384.830199956894,,,,,,,,,,,,,,,,28.324642842488142,27.151496668801492,82.14068541002845,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,1832.0,8.0,625.0,20149.0,0.0,1178.8289896553206,1178.8289896553206,0.0,2427.226465702057,,,,,,,,,,,,,,,,497.6480054309423,270.72129237426867,868.6676539148937,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,2173.0,9.0,341.0,20490.0,0.0,591.5825161091005,591.5825161091005,0.0,2450.4178597927094,,,,,,,,,,,,,,,,264.7546910574532,154.1389162563575,501.8029694279367,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,2652.0,10.0,479.0,20969.0,0.0,898.1947186438267,898.1947186438267,0.0,2482.943789243698,,,,,,,,,,,,,,,,381.62193349674385,223.89592585202757,716.1139264253128,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
