Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
39,2.0,0.0,0.0,0.0,594.0,16644.0,0.0,435.52405000999966,435.52405000999966,0.0,2010.9528965950012,,,,0.17026344,0.51085025,1.6929677,-0.061116237,,,,,6.931249,10.482628,101.53349,1.5019633,6.435331358328843,1.6778378948445014,8.444591681590188,1e-08,1.969996,0.0,1.969996,1.969996,8.240565216121777e-17,1.0,2.4177917537762017,-1.6809465191292148,27.685799,12.187938,45.819485,-1.0508869,0.32247248,0.46047384,1.6969774,0.11578531,-0.13260826,0.050964292,0.015616892,-0.15741871,11.84574298222454,4.748855287695391,18.81705723090925,-0.1620229283945559,0.055256464,0.0,0.055256464,0.055256464,0.9868755,0.42962775,7.846794,0.01315129,0.9691865,0.17982084,1.2,0.8
40,2.0,0.0,555.0,1.0,555.0,17199.0,0.0,390.02500000999964,390.02500000999964,0.0,2052.929826974869,,,,,,,,,,,,,,,,6.173379915851949,1.6266204895264202,8.063620584935329,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,922.0,2.0,367.0,17566.0,0.0,256.02905000999954,256.02905000999954,0.0,2077.8910620212555,,,,,,,,,,,,,,,,6.0861516943246174,2.0824924125239046,8.359051687421111,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,2079.0,3.0,1157.0,18723.0,0.0,881.5,881.5,0.0,2156.5676708221436,,,,,,,,,,,,,,,,6.749260873820852,0.6938633938285861,8.443283088759095,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,2366.0,4.0,287.0,19010.0,0.0,198.5294000100002,198.5294000100002,0.0,2176.446851491928,,,,,,,,,,,,,,,,5.9848407138340205,2.2681490129868456,7.952488473206817,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,2417.0,5.0,51.0,19061.0,0.0,22.021850010000023,22.021850010000023,0.0,2180.2942719459534,,,,,,,,,,,,,,,,2.7613719153591276,2.896283942969938,7.3615342066754215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,2497.0,6.0,80.0,19141.0,0.0,37.02800000999996,37.02800000999996,0.0,2186.1378638744354,,,,,,,,,,,,,,,,3.5551470748783998,2.9891451154941575,7.354407082461732,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,3446.0,7.0,949.0,20090.0,0.0,665.0829500099999,665.0829500099999,0.0,2250.3985693454742,,,,,,,,,,,,,,,,6.198909122700896,2.1476738402891717,8.268448468700418,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,3610.0,8.0,164.0,20254.0,0.0,106.52125001000007,106.52125001000007,0.0,2261.5928757190704,,,,,,,,,,,,,,,,5.430442693201916,2.4442453011647367,8.11627045766846,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,3726.0,9.0,116.0,20370.0,0.0,69.52425001000009,69.52425001000009,0.0,2269.823482275009,,,,,,,,,,,,,,,,4.873941569641624,2.9187546161772677,8.259476076772069,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,3830.0,10.0,104.0,20474.0,0.0,48.03725000999995,48.03725000999995,0.0,2277.265073776245,,,,,,,,,,,,,,,,3.6278266510946517,3.035157564965824,7.563377018050693,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,4871.0,11.0,1041.0,21515.0,0.0,736.0869500099999,736.0869500099999,0.0,2347.874485015869,,,,,,,,,,,,,,,,6.257752876757199,2.0360393341051366,8.562670924826175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,5327.0,12.0,456.0,21971.0,0.0,324.52595000999963,324.52595000999963,0.0,2378.8138098716736,,,,,,,,,,,,,,,,6.238994383943553,1.793429959867238,8.139435865055706,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,6175.0,13.0,848.0,22819.0,0.0,632.5250000099996,632.5250000099996,0.0,2436.2247343063354,,,,,,,,,,,,,,,,6.598656564918073,1.4231575418421103,8.619214924183554,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,6310.0,14.0,135.0,22954.0,0.0,86.52325001000008,86.52325001000008,0.0,2445.630646467209,,,,,,,,,,,,,,,,5.323755148721832,2.8651651652702634,8.142507129696273,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,7455.0,15.0,1145.0,24099.0,0.0,823.5651500000002,823.5651500000002,0.0,2523.1484882831573,,,,,,,,,,,,,,,,6.380884386965651,1.678041269109226,8.401224426015633,0.00965823517375717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,8149.0,16.0,694.0,24793.0,0.0,515.5247500099997,515.5247500099997,0.0,2570.1979491710663,,,,,,,,,,,,,,,,6.547553721430872,1.5152503468571001,8.585491520430606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,8886.0,17.0,737.0,25530.0,0.0,502.57860001000006,502.57860001000006,0.0,2619.954747200012,,,,,,,,,,,,,,,,6.022600399481989,2.2102331543099094,8.622081288253643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,9559.0,18.0,673.0,26203.0,0.0,455.05195000999976,455.05195000999976,0.0,2665.765275001526,,,,,,,,,,,,,,,,5.955869348027896,1.765190222314655,8.340349638652539,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3.0,0.0,0.0,0.0,41.0,26244.0,0.0,17.516350010000018,17.516350010000018,0.0,3208.761871576309,,,,0.0026435212,0.13527755,0.3968004,-0.07588682,,,,,3.9495027,4.2504344,58.87498,0.88444656,2.5497003547922574,2.614161485698757,6.540682410804004,1e-08,1.9532102,0.0,1.9532102,1.9532102,3.256654205567126e-17,1.0,3.617564447387934,-5.026202850284376,13.170993,4.1271105,19.315788,-0.29075634,0.15110692,0.08583986,0.40204275,0.09802164,-0.1289409,0.04973911,0.014454994,-0.15437633,8.14493770431843,2.4350738126014746,11.236794444923405,-0.019950898663759348,0.058454398,0.0,0.058454398,0.058454398,0.9974182,0.440778,7.0466313,0.055973835,0.974156,0.18149036,1.2,0.8
59,3.0,0.0,432.0,1.0,432.0,26676.0,0.0,311.02855000999966,311.02855000999966,0.0,3243.36967420578,,,,,,,,,,,,,,,,6.278464153124444,1.9238549331926453,8.386625528352996,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3.0,0.0,924.0,2.0,492.0,27168.0,0.0,333.55675000999963,333.55675000999963,0.0,3277.4593324661255,,,,,,,,,,,,,,,,5.936140003848034,2.2083651308618584,8.298449686915918,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,1219.0,3.0,295.0,27463.0,0.0,208.52025001000013,208.52025001000013,0.0,3297.5757603645325,,,,,,,,,,,,,,,,6.121601790465415,1.9830268374887348,8.079636763708114,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,1470.0,4.0,251.0,27714.0,0.0,173.02500001000016,173.02500001000016,0.0,3314.8001289367676,,,,,,,,,,,,,,,,5.930808746465756,2.2730894833050055,7.875145544858188,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,1543.0,5.0,73.0,27787.0,0.0,43.018250009999974,43.018250009999974,0.0,3320.1797289848328,,,,,,,,,,,,,,,,4.490754318341283,3.0740170604142554,7.798701186193335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,1836.0,6.0,293.0,28080.0,0.0,200.02965001000018,200.02965001000018,0.0,3340.274731874466,,,,,,,,,,,,,,,,5.922525722662422,2.3211622535073384,8.491155520210107,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,2025.0,7.0,189.0,28269.0,0.0,129.02115001000013,129.02115001000013,0.0,3353.3982622623444,,,,,,,,,,,,,,,,5.802219181236484,2.4005838022130814,7.996591319309856,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,2636.0,8.0,611.0,28880.0,0.0,397.58965000999984,397.58965000999984,0.0,3394.92107462883,,,,,,,,,,,,,,,,5.719922433226777,2.3983132367184674,8.260399828826758,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,2813.0,9.0,177.0,29057.0,0.0,105.03865001000011,105.03865001000011,0.0,3407.07217502594,,,,,,,,,,,,,,,,5.006667943627748,2.9960283609913123,8.330624552368468,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,3181.0,10.0,368.0,29425.0,0.0,248.55320001000024,248.55320001000024,0.0,3432.2167212963104,,,,,,,,,,,,,,,,5.878321919636555,2.451892866305945,8.24973746598794,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,3342.0,11.0,161.0,29586.0,0.0,99.03000001000011,99.03000001000011,0.0,3443.4679279327393,,,,,,,,,,,,,,,,5.153088869146043,2.8186294683912587,8.181811351019437,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,3519.0,12.0,177.0,29763.0,0.0,122.01940001000007,122.01940001000007,0.0,3455.8443121910095,,,,,,,,,,,,,,,,5.820444750320253,2.4379656287112192,8.12927092054109,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
