Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
12,0.0,0.0,9513.0,12.0,797.0,9513.0,0.0,1020.7887440510566,1020.7887440510566,0.0,590.0089769363403,,,,,,,,,,,,,,,,419.32701732523225,203.25623523456227,687.2723836264731,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,10534.0,13.0,1021.0,10534.0,0.0,1591.9117585427778,1591.9117585427778,0.0,659.1500635147095,,,,,,,,,,,,,,,,651.1149255474679,271.6201254832773,928.0514710298395,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,11541.0,14.0,1007.0,11541.0,0.0,1486.3198946998841,1486.3198946998841,0.0,727.0729215145111,,,,,,,,,,,,,,,,601.210083543028,262.1311969426117,881.7831236957514,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,12547.0,15.0,1006.0,12547.0,0.0,1654.0563543947399,1654.0563543947399,0.0,794.9255857467651,,,,,,,,,,,,,,,,674.1995703304447,288.33976472497056,976.7883750173315,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,13129.0,16.0,582.0,13129.0,0.0,744.3357388141683,744.3357388141683,0.0,834.1013987064362,,,,,,,,,,,,,,,,309.0635307925678,178.77594707730154,565.0257896825773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,14131.0,17.0,1002.0,14131.0,0.0,1459.216557056401,1459.216557056401,0.0,901.9954776763916,,,,,,,,,,,,,,,,580.9902484576977,248.69307153593283,877.9422703721597,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,14634.0,18.0,503.0,14634.0,0.0,552.8076354319211,552.8076354319211,0.0,935.8850862979889,,,,,,,,,,,,,,,,252.54462796700088,132.39087651598263,426.20389145597557,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,14698.0,19.0,64.0,14698.0,0.0,23.816684831763578,23.816684831763578,0.0,940.4529991149902,,,,,,,,,,,,,,,,4.4024911883549604,6.809211830216195,23.55848387958845,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,15714.0,20.0,1016.0,15714.0,0.0,1508.8815732463129,1508.8815732463129,0.0,1009.4740822315216,,,,,,,,,,,,,,,,596.7698911224109,268.0838219078198,903.4668306966383,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,586.0,1.0,586.0,16300.0,0.0,761.4112259156462,761.4112259156462,0.0,1983.0769340991974,,,,,,,,,,,,,,,,323.070766693843,180.79778765044858,572.6644210541083,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,1614.0,2.0,1028.0,17328.0,0.0,1557.6566961844103,1557.6566961844103,0.0,2052.540004491806,,,,,,,,,,,,,,,,628.9938401363358,265.87030493261165,912.7199195294843,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,2079.0,3.0,465.0,17793.0,0.0,531.4769223289147,531.4769223289147,0.0,2083.9744708538055,,,,,,,,,,,,,,,,216.51439719540656,144.83245081062552,431.228956589641,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,2236.0,4.0,157.0,17950.0,0.0,157.27076062382963,157.27076062382963,0.0,2094.925530910492,,,,,,,,,,,,,,,,61.46661038257517,49.984629193533806,147.76827106483012,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,2282.0,5.0,46.0,17996.0,0.0,16.982938193987774,16.982938193987774,0.0,2098.4360523223877,,,,,,,,,,,,,,,,3.1935380996414944,4.801252931971584,16.852888329734,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,3294.0,6.0,1012.0,19008.0,0.0,1619.5953900000704,1619.5953900000704,0.0,2166.906729221344,,,,,,,,,,,,,,,,636.0634150293873,283.3095917042225,976.8760900804115,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,4378.0,7.0,1084.0,20092.0,0.0,1553.0547988670357,1553.0547988670357,0.0,2240.212083339691,,,,,,,,,,,,,,,,597.8985047185365,264.3426319229026,906.0369127843021,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,5385.0,8.0,1007.0,21099.0,0.0,1393.5257886750096,1393.5257886750096,0.0,2308.1574153900146,,,,,,,,,,,,,,,,546.7146152107058,249.22124595328953,843.8279991569876,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,6403.0,9.0,1018.0,22117.0,0.0,1558.6793339200744,1558.6793339200744,0.0,2376.8207819461823,,,,,,,,,,,,,,,,608.026784087336,280.07971294717396,940.6487164356002,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,6708.0,10.0,305.0,22422.0,0.0,318.8122009218491,318.8122009218491,0.0,2397.376284599304,,,,,,,,,,,,,,,,129.15443985256448,87.13829017495694,279.69979656338023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,7507.0,11.0,799.0,23221.0,0.0,1021.1031775224544,1021.1031775224544,0.0,2451.5553102493286,,,,,,,,,,,,,,,,428.18299874357956,198.24807477553307,679.6646261524872,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,8665.0,12.0,1158.0,24379.0,0.0,1876.3086800020535,1876.3086800020535,0.0,2529.7149057388306,,,,,,,,,,,,,,,,727.2028141872505,293.41715707642015,1040.0854497889952,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,9688.0,13.0,1023.0,25402.0,0.0,1626.9116563573982,1626.9116563573982,0.0,2598.8484506607056,,,,,,,,,,,,,,,,669.5555099415516,264.90261545131443,942.899268956146,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,9788.0,14.0,100.0,25502.0,0.0,81.43667395031642,81.43667395031642,0.0,2605.739218235016,,,,,,,,,,,,,,,,27.801224911103244,26.220717850424045,78.73528674595207,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,10812.0,15.0,1024.0,26526.0,0.0,1627.9633850803507,1627.9633850803507,0.0,2675.2350430488586,,,,,,,,,,,,,,,,659.4788172522593,276.16647424506147,953.6106869009376,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,11828.0,16.0,1016.0,27542.0,0.0,1628.170148334194,1628.170148334194,0.0,2743.6381480693817,,,,,,,,,,,,,,,,647.7544791796721,281.3788708835203,971.2123891308154,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,12845.0,17.0,1017.0,28559.0,0.0,1653.8010957303595,1653.8010957303595,0.0,2812.321046590805,,,,,,,,,,,,,,,,675.8628597291158,286.7995431000148,967.4159833692167,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,13847.0,18.0,1002.0,29561.0,0.0,1520.440938499626,1520.440938499626,0.0,2880.0684130191803,,,,,,,,,,,,,,,,608.4214996298026,261.03633157955056,911.7143101807441,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,13909.0,19.0,62.0,29623.0,0.0,16.03319424250695,16.03319424250695,0.0,2884.30864238739,,,,,,,,,,,,,,,,2.296608374047682,4.19424617166409,15.906711234550553,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,14917.0,20.0,1008.0,30631.0,0.0,1619.0472322542748,1619.0472322542748,0.0,2953.0111145973206,,,,,,,,,,,,,,,,646.448519745506,291.535465005549,968.3955198706755,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
